label,text,id
1,Apeasing Islam. Is what got this Country into the mess it is now ffs.... stick to your own faith. Like they will return the favour hahaha...,e7a4fc3ca57
1,Small percentage of the population...LOL...what an ignorant tosser,15e29c134fd
0,"Yeah Rabah, I'm surprised you haven't put your usual copy and paste BS!!",67800b0c80d
0,"I have, I researched, I provided quotes from your Holy Book. Then everybody wanted to change the subject. Odd huh? :-o",d7fd71b1682
0,Go and dye your hair…,f1b974604f8
0,"for somebody who doesn't like the whole GAY thing , you sure like to use the expression of ramming something down your throat LOL",dda7bc6a6cd
0,So if a gay couple did ask you what would your answer be?,d7d807e8446
0,May God the almighty Allah help all his ummah people,7792ca9c430
0,It's not the 60's.,e007a33a098
1,"Because we don't want to look like a filthy Romanian or something. That is not a ""Salute to the European youth"" I tought that you want european unity. You are just a bunch of idiots!",d9584d698d6
1,I can't understand why Europe is breaking its neck to take in these migrants you know nothing about them they are going unchecked you have no idea who's coming in ! Why are you all rushing to help these people Muslins hate us our way of life and culture if the situation was reversed these people would do NOTHING for us there are other nationalities in there these should be sent straight back to where they came from WAKE UP EUROPE seal the border end of story !!!these people come here throwing their weight around making demands Europe owes them NOTHING ! And all these fit men should be send back and be fighting for their own country ! Having just watched The Sunday Politics show Heidi Alexander of Labour said we should be taking thousands more Muslims what planet is she living on ??? The UK is FULL we can't even house our present population schools and hospitals are bursting at the seams and this woman makes these stupid remarks ! But then I guess she'd rather house Muslims than her fellow citizens !,305a3afcbf3
0,".....so sad ...you dont know nothing about Romania.you talk just what you see on tv...but if you want to know the true about Romania ...its verry easy...GOOGLE IT...and there you will read strange things for you...Romania is not only gypsis and bagers...Romania is more than that.but in the end ...this is you limit about the school.you dont know nothing.Romanian students are the first place in maths,geography etc from Europe.romanian language is the second language from Microsoft...and ...a part from our history you hold in your hand about that knife because ...if you dont know ...we are a part from the Roman Empire.and you must learn the diference about a romanian man and a romanian gipsy",23d0d462260
1,Lock down your borders now before it is too late.,ce230a09227
1,"you really need to leave the Internet alone, as you've fallen for all their propaganda videos that the isis lot on their supporters put up.",bf76e238fec
0,That's good to hear. Why would heterosexual people want to be with boring intolerant old people in their old age? 👏 Bravo.,5b587f844aa
0,Love from The Netherlands 🌷,8a312a4f3c6
0,All marriage is kind of stupid,38db129a0e0
1,"yes there muslims country shall take there was mass massacre of christians in iraq, iran, syria , libya , why they want to come to western world then sound fishy and Arabs not helping in any way that also sounds fishy ...",51b82b6f216
0,I once triggered a lady by being alive,7d897b04b67
1,"Why they did not apply for asylum in turkey which is safe and no war there ???? If they are not happy in Greece , they can go back to turkey.",327c90d8931
1,And they get their children involved in this nonsense!,d4b1f363d58
1,You are in a school in America yet you can barely write English. You need a refund.,8e26004d3da
0,Ce prostii mai inventeaza unii!!! Se vede de departe ca e facatura!,e62c61a936d
0,"Achei legal que foi contagiante, o intervalo de tempo ate que pequeno entre início e todo.",e52b3d1fd85
0,Because religion doesn't make the rules. Don't force your religion on people.,916e39d4678
0,Why,ca274224948
0,"A devil who wrote a book which no one (despite our very very modern age) has been able to change it's version but the Bible has many versions? Does Truth has many versions or Lies? And in Christianity says Jesus ( Peace be upon him) die for the sins of mankind. Does a God die? The one who created Death? Instead of dealing with forgiveness and everything? Does a god suffer? Is a God..BORN? Has Jesus ever claim that He was God and Worship me? "" By myself I can do nothing; I judge only as I hear, and my judgment is just, for I seek not to please myself but him who sent me."" John 5:30 : How is God unable to do anything if he created the world? As you can see, ""but him who sent me""..The One and True God sent Jesus.",e6c519ce6b2
0,https://youtu.be/CzNbNKDGyRo,0937066fc4c
0,"Open your hearts, for lives as there is a bright so new tomorrow, live for now be beautiful and without morrow . Door Syrians are worthy but they have surely seen the sorrow . How can the UK and britishs be so cruel? For was not you the heartbreak and horror. Show a brighter day and this terrible sorrow. As we all seek refuge in times without the mother and the father and the sister and of course the brother. not your misery and sorrow to follow..",e61b63d3afe
0,"my dad is Gurkha. Veteran of Falklands and Kosovo War. I did my basics in Catterick Garrison, North Yorkshire, School of Infantry!! Grenadier Guards regiment!!enlisted 2015.",248adff57dd
1,"Who gives a shit what the intention was? I'm sure your mum and dad only intended to have a fuck, but here you are anyway.",4999c657b86
1,because the majority of them arent syrian!!!! many of them are even former rebel fighters.,617043f41cf
1,"If you truly majored in anthropology, you'd see that religion grows and changes with but is omnipresent throughout human history. All forms of religion are human constructs that need to be done away with, but ostracizing humans in need, running from war and destruction shows how INHuman your comment is...and that you don't need to be studying humans at all.",26b5d08bfe8
1,Retard much?,4552229c5c6
0,Education not working for everyone then? :-),e21bfd977ac
1,"While racism is wrong , I can understand countries and nations with big & old history and culture such as Sweden have every right to preserve their own race, culture , history , traditions , language , democracy and so on ! They are not like the United States, Canada and other American continent countries (countries of immigrants that they stole from the original American Indians). Nor they are like the current or older colonists like U.K, France and etc. that have the responsibility to take in immigrants in from all those countries they previously colonized or those countries they have destroyed in middle east and Africa during their past or recent invasions and occupations that have left those countries ruined and their people running away as immigrants and refugees all over the world... Old countries and nations like Sweden, Norway , Finland, Hungry and etc. don't have to pay the ultimate price of getting their own respective countries ruined by immigrants that have no desire to assimilate into their cultures and people due to so many different reasons... These countries have every right to preserve their true national identities and way of life without being called racists and being condemned for it by immigrants and others in other countries. At the same time, they have to change their immigration laws accordingly and treat those immigrants they already let in with dignity and according to the rules of law!",ccf1a6852de
0,So we know where we are ending up!,96b0982628b
0,Someone watches far to much Grime music,7ee89d76818
1,"Sweden has let in 200 000 migrants without even checking their passports! That would be equivalent to 1,3 million in the Uk And 5-6 million in the USA Those 2 take in 10 000 a year and then call swedes racists because they are fed up with the crime and rape!",b6fd46e8367
0,Yes Best Love everyone,e6346494915
0,Im Looking For Few People Who Need Some Extra Income!!!!!! $200-600 weekly!!! NO OUT OF POCKET COST TO YOU NO MONTHLY FEES!!!! If you have a computer/phone and paypal account(Not needed right now) & positive attitude this opportunity is for you 100% LEGIT!!! U.S. And Canada Only!!!!!! ADD ME!!!! MESSAGE ME FOR DETAILS,9e44a6b9f05
