,label,text,id,count_chars,count_words,count_sentences,count_emojis,count_at,count_hash,count_words_avg,count_sentences_avg,text_length
1304,1,"why did this so called man let his children and wife float off in the cold ocean..i would have held my son to my chest till the end, who leaves them in the water like that not knowing where they would end up and then only when they wash up on some beach does he take all this trouble to go all that way back to a place he was so afraid of to bury them, he is a selfish bastad.",422c7e7974c,376,81,1,0,False,False,3.654320987654321,81.0,376
1306,1,"UGH!! I betcha that in Syrian mosques, they are NOT wearing CROSSES in solidarity with CHRISTIANS who are getting killed!!!! American Christians can be SO STUPID!!!!",c4b62f64ca5,165,26,4,0,False,False,5.384615384615385,6.75,165
1314,1,"Can you show us where the hell is Romania on the map, plz? But, without using Google maps, can you? What if I'll ask you what is the difference between rroma ppl and Romanian ppl, without using wikipedia free encyclopedia, hmm ?! I personally can tell you that ignorance, in a physical form, looks just like you, nazi lil' dick :(",af783a2e386,330,61,5,0,False,False,4.426229508196721,12.4,330
1315,0,You've never heard of the Civil Rights laws? Title IX? Federal law trumps state law. Always has. Always will. Federalism is the foundation of the Republic. ConLaw 101.,b540020b509,167,28,7,0,False,False,5.0,4.0,167
1316,1,"Weird way to spin this story, Guardian. I know the media likes to take polls in complete isolation from context, but considering a week or so ago the story was ""MOST PEOPLE SUPPORT EU MEMBERSHIP SINCE 1991"", and since the trend has been people broadly in favour of membership with occasional blips for the past 40 years… why the hell would you read anything into this poll?",deca021ba99,373,67,2,0,False,False,4.582089552238806,33.5,373
1319,0,so why did Merkel criticised Hungary when they did the same for months? A vague statement of invitation was put out in the media to look humane and now they amending it according to the situation. And how about her statement in 2013 that multiculturalism has failed? You can find it on BBC. What we need is strong leadership unity and not people pleasing statments but consistency. Everyone is busy doing fingerpointing when fast action is required.....,34218e4c8f5,453,77,6,0,False,False,4.896103896103896,12.833333333333334,453
1324,0,"Gosia, it is a disgrace as a human being having to readyour comments. We're talking about people not animals. We all live in this world and need to share it and work towards a peaceful future , leave culture religion politics and money behind. We're all humans, we're all gonna die at some point, so why not help each other and strive for a better tomorrow!?",bc9a494d041,358,66,5,0,False,False,4.4393939393939394,13.4,358
1326,1,"man is fucking man,are they aspecting to produce child from their back.Thats how they are producing AIDS,Goneria,sifilis.is their any animal who fuck the same sax then why the american assse are going to fuck themself?Mind it you have born by a mother and father they would love to see you with a lady with few child.If it goes for long time their will be no more human,is not it a threat?",9ec20035f2a,389,71,1,0,False,False,4.492957746478873,71.0,389
1329,1,"Interesting post right until the end where you state ""America can't fight this alone"". America is an antagonist, no, at present it's THE antagonist. Unflinching and unquestioning support of Israel, 2 decades of aggression towards Iran and the invasion of Iraq. What do you think made the Islamic world direct it's anger at the west instead of at other sects of Islam.",00fe94d5493,367,62,4,0,False,False,4.935483870967742,15.5,367
1334,0,Jane Oliver learn history please. Europeans only killed an estimated of 1 million natives most Europeans were friendly with the Natives. But as soon as the USA got independence they slaughtered the Natives and killed 16 million.,bc7acffdf8b,228,37,3,0,False,False,5.1891891891891895,12.333333333333334,228
1336,1,This is a contrived photo. That kid sis not drown and the whole stupod world falls for it and now all the muslims terrorists have to be allowed into the West.,2928e58467a,158,31,2,0,False,False,4.129032258064516,15.5,158
1339,0,"I think two parents who care about the child is the best situation. Doesn't matter what sex they are. There are so many heterosexual people having kids and ducking out of their responsibilities. If you're committed enough to get married, best of luck to you, whatever your orientation.",26b5e5f1417,285,48,4,0,False,False,4.958333333333333,12.0,285
1340,1,What fantastic comments. Not all Brits are gullible it would seem. But it would appear the 'writing is on the wall'; the UK will leave the EEC and five years later wonder why the country has gone to the dogs. Remember the names of the bigots.,51c83dfdf10,242,46,4,0,False,False,4.282608695652174,11.5,242
1343,1,"People that live their lifes through the anus hole, not the mind...God is good, but they don't even know what is to be good...minority's totalitarianism is the fight for the freedom of be ignorant. Don't waste your life, live it by yourself, learn, search, read...ye shall know the truth, and the truth shall make you free João 8:32 ( the physics, the astronomy, sociology, politics, philosophy, each TRUTH carries God's essence.) Nietzsch, Kant, Marx even Obama, they really give us good fruits? Take care, human being is a collective animal and influenced by the other this is natural, a society, but how we are being influenced? Wisdom and a good culture helps us to choose and get a wider mind in the better ways of seeing the society, life and nature, especially GOD.",5e6b635a00e,772,133,5,0,False,False,4.81203007518797,26.6,772
1344,0,"Where do you think many Universities are receiving monies from ? Indubitably more from Brussels then London.Who funded and built the high speed line to London, if not SNCF from France. Oh, I forgot ! Peugeot is building very nice cars in Britain. Britain should start defending the EU.",472687b565a,285,49,5,0,False,False,4.836734693877551,9.8,285
1346,0,"What about all the Brits migrating to Europe???? Don't they think it pisses everyone else off? Actually it's the English who have the worries, most of the Welsh, Scots and Irish are quite used to dealing with migrants - mostly English ones! We find ways of assimilating you!!!!",36e0e6a3f96,277,48,5,0,False,False,4.791666666666667,9.8,277
1349,1,"These ""poor refugees"" went on hunger strike in Austria, because they want 2 thousand euros benefit net per month. http://www.unzensuriert.at/content/0018779-20-Asylwerber-traten-Hungerstreik-Sie-fordern-2000-Euro-netto-Taschengeld",923eb2d1e59,230,20,2,0,False,False,10.55,10.0,230
1350,0,"you think the homophobes say terrible things , you should read the horrible comments coming from the so called tolerant left .. Since when did having a different opinion on issues lead to the left personally attacking other people based on looks or body shaming a guy because he's overweight ?? You guys on the left break your own ethic codes and become the bigots and hypocrites you claim to fight against .. I believe you guys don't really care about these issues you just like being able to attack people for the fun of it because you are in the trendy league of liberalism so you get a free pass to insult and personally attack other people and there opinions ..",778e1963058,666,122,5,0,False,False,4.467213114754099,24.6,666
